8.9935,14.53,13.208,7.3253,15.103,15.367,9.6291,16.027
61.385,75.583,69.315,47.05,66.988,84.099,68.905,84.09
34.907,25.107,32.499,38.624,36.106,40.397,39.513,31.534
-28.328,-23.559,-24.016,-20.188,-18.717,-23.658,-23.914,-20.355
-16.507,-14.645,-19.668,-22.451,-23.779,-29.53,-28.502,-27.47
7.6754,26.324,28.593,37.565,18.525,15.518,43.987,26.566
-20.082,-24.001,-25.457,-21.8,-22.293,-24.882,-19.732,-22.807
3.5074,0.86372,1.0499,4.3469,1.0178,1.8631,7.0108,6.1059
-21.843,-21.823,-22.964,-18.278,-22.112,-18.836,-22.069,-20.601
78.119,58.423,51.6,56.739,45.788,66.906,67.463,78.293
-18.503,-14.772,-18.048,-16.112,-11.925,-11.697,-15.637,-19.408
17.76,36.033,31.396,27.879,31.381,23.004,23.431,36.035
22.049,25.543,25.083,27.708,30.347,32.843,35.528,32.273
53.674,45.973,52.369,48.606,73.571,67.221,62.471,57.45
31.638,26.664,39.435,32.456,31.79,16.597,27.761,12.216
35.394,42.159,42.781,39.589,35.488,43.572,36.176,34.799
40.259,33.924,40.706,34.328,33.435,34.352,39.833,46.728
-3.9998,-8.7717,-2.912,-1.3344,-2.0583,-4.6686,-5.6983,-3.8279
37.48,33.574,33.02,37.246,39.002,39.533,32.784,37.742
11.834,8.8519,10.897,10.37,9.3971,10.601,11.754,9.0177
-8.3911,-11.864,-10.263,-8.8928,-14.197,-10.289,-5.1222,-11.768
106.63,99.599,98.872,95.908,100.44,98.189,95.66,104.2
-23.794,-20.975,-22.176,-16.066,-19.79,-19.39,-19.798,-19.359
56.305,45.928,52.29,59.181,67.968,42.556,71.271,62.66
-2.1887,-3.6865,-5.2302,-4.2491,-3.1321,-5.8048,-4.5329,-5.9755
41.281,30.702,30.723,33.641,38.392,45.091,33.373,42.333
-20.827,-18.564,-19.207,-19.004,-23.285,-19.167,-21.37,-22.289
-15.571,-11.944,-7.1724,-11.538,-15.672,-14.487,-12.603,-10.804
-14.138,-28.859,-22.293,-19.774,-17.277,-20.712,-21.936,-8.3129
49.624,49.292,64.506,36.571,50.27,52.171,55.657,46.583
-19.775,-23.251,-16.29,-19.624,-21.914,-21.693,-23.525,-22.241
2.5503,4.0768,1.5977,3.0584,1.2829,0.7446,0.84494,-3.3007
40.589,34.796,32.421,42.258,41.987,34.481,37.616,40.861
36.011,41.801,36.461,38.127,31.721,39.388,30.064,33.219
93.782,90.429,96.018,96.735,82.523,91.703,106.12,100.52
77.523,104.15,84.332,93.061,68.791,83.661,99.067,80.973
10.311,7.6177,12.122,11.78,9.047,11.485,9.7584,9.5327
35.545,42.206,52.146,29.495,36.073,31.166,42.353,34.169
71.464,59.18,78.274,71.09,69.152,75.457,89.186,79.573
-12.917,-10.774,-12.34,-11.455,-10.429,-8.7965,-12.113,-10.645
36.847,33.571,36.877,31.468,35.98,36.452,34.762,33.181
72.792,59.3,67.352,43.809,41.648,57.765,50.598,38.58
-20.761,-14.054,-18.12,-11.362,-14.331,-16.124,-17.03,-20.087
34.413,33.83,32.781,39.511,36.962,27.836,25.702,42.499
14.259,11.585,7.6825,8.9676,15.315,9.2648,11.283,11.536
72.637,76.418,47.34,50.183,74.699,74.152,67.243,72.627
10.403,10.073,10.468,9.7271,11.264,9.2028,10.566,7.0555
84.201,79.959,60.363,86.595,100.37,83.033,71.088,86.568
25.323,45.523,34.75,31.572,36.046,20.768,32.657,29.998
37.793,41.65,43.874,57.5,54.741,59.115,43.514,36.228
61.35,56.047,78.155,43.147,41.037,45.269,50.19,37.506
-32.364,-20.681,-20.6,-27.075,-22.067,-23.807,-19.51,-17.6
12.46,9.2221,8.8552,18.127,11.032,5.1827,9.1044,10.374
10.016,9.1685,8.8283,11.974,9.7491,6.6912,9.4394,9.6179
-11.264,-8.4664,-14.575,-11.796,-10.427,-8.9438,-12.999,-9.8613
34.333,39.418,28.733,31.678,32.234,28.787,33.705,37.572
6.9412,11.916,9.4171,9.2965,10.994,11.295,10.13,9.6049
-12.31,-11.327,-12.188,-14.015,-12.609,-10.813,-8.9503,-10.403
-17.631,-21.202,-21.218,-22.635,-20.975,-19.742,-23.311,-19.014
-9.4418,-10.84,-6.8364,-6.4236,-8.1801,-11.516,-9.1073,-12.056
3.1536,0.65877,5.4364,1.6291,0.035485,-0.88924,3.0191,2.7336
-23.485,-19.39,-18.808,-21.777,-20.66,-17.38,-20.476,-20.081
8.9728,9.846,10.688,14.221,10.291,16.277,10.513,9.3779
-19.184,-23.293,-18.788,-23.076,-22.533,-23.299,-20.636,-19.07
-18.937,-18.208,-23.025,-28.2,-14.4,-11.38,-5.7131,-21.113
100.29,107.07,94.993,95.926,83.311,100.5,104.9,94.793
-15.614,-15.288,-24.91,-24.098,-24.995,-17.938,-14.551,-18.361
13.935,10.16,14.308,11.444,10.629,17.241,10.461,9.2815
-21.455,-21.224,-18.742,-21.953,-19.814,-20.348,-21.81,-21.368
43.002,37.161,35.512,36.385,36.08,32.135,35.541,39.959
10.126,11.477,9.8089,11.373,9.7309,9.8454,10.458,11.043
0.90111,2.2095,0.11638,2.0703,-0.23563,2.0914,4.5383,1.5436
37.863,40.802,24.897,30.061,32.177,17.823,27.661,33.722
-18.281,-15.424,-11.81,-21.915,-16.283,-19.696,-17.37,-12.265
72.304,57.152,69.611,88.111,104.61,102.1,86.486,70.988
36.891,46.871,37.483,35.499,29.583,40.342,38.66,37.098
35.186,30.829,33.815,21.485,24.12,39.381,37.387,29.555
-15.049,-11.516,-6.4357,-3.4553,-7.5854,-10.526,-11.386,-7.5631
3.9429,0.35985,-0.029453,-1.243,3.6951,-0.84934,1.8615,0.017052
69.334,79.01,87.728,57.779,72.698,68.294,74.58,69.187
91.876,93.258,90.035,96.854,98.63,100.26,101.83,96.813
40.053,36.158,41.172,38.495,39.33,37.022,34.164,32.677
8.0246,13.621,6.2011,11.642,14.313,14.087,11.372,13.591
68.246,62.183,59.529,64.996,66.445,62.476,52.639,57.226
90.083,105.95,99.283,105.68,107.56,101.61,105.3,89.205
72.461,88.625,85.08,88.21,84.093,118.19,100.93,85.476
-12.24,-11.863,-10.335,-11.436,-11.431,-12.401,-11.021,-9.5301
36.164,43.323,41.93,35.013,30.977,38.525,40.433,31.846
74.264,65.976,82.532,69.271,47.9,63.55,99.546,102.42
84.24,75.24,70.954,69.484,96.093,67.722,66.106,95.957
-23.687,-12.85,-20.407,-32.826,-15.255,-14.038,-16.709,-20.56
12.619,9.1828,6.2611,8.3608,12.912,11.925,11.735,10.162
75.166,80.364,77.627,87.824,78.798,78.7,78.773,89.971
10.518,11.621,8.9289,10.073,10.403,9.1996,10.317,10.021
99.29,89.422,94.705,78.203,91.692,105.38,105.21,92.912
81.194,78.991,48.321,54.949,81.291,59.922,80.347,93.317
33.47,36.273,39.368,38.524,29.224,34.566,36.281,36.3
-10.477,-10.993,-9.0201,-8.9783,-10.786,-11.709,-10.815,-9.4425
42.022,33.801,37.793,36.838,31.426,25.267,28.882,31.621
3.4825,2.8931,1.863,2.7516,3.4439,-0.0038735,3.1979,4.4839
82.762,61.817,58.35,63.696,77.169,58.634,79.293,61.151
1.3437,1.888,2.5836,0.077808,0.72527,1.329,1.4627,1.491
0.35078,-0.15177,0.76054,0.12936,2.853,-0.85713,0.97335,3.0552
56.225,51.222,45.517,54.655,57.665,71.876,75.042,60.651
1.6311,1.0459,-1.8194,5.0666,-0.94062,-0.9974,1.2103,1.8632
13.564,29.602,30.88,23.272,49.957,22.615,40.173,24.77
-11.626,-10.15,-13.461,-10.861,-11.647,-14.521,-9.7552,-12.401
46.461,29.227,38.847,33.838,34.899,31.931,41.233,35.008
-3.319,-6.2899,-6.387,-3.9177,-4.1998,-6.6777,-3.486,-3.086
33.193,48.875,25.564,29.048,28.552,32.994,28.85,37.936
55.656,67.612,56.238,60.138,66.816,69.762,76.781,80.559
82.081,81.768,88.782,85.766,90.137,74.49,68.597,90.239
-16.319,-22.982,-20.732,-21.957,-18.221,-21.143,-22.341,-23.127
28.593,27.072,20.639,29.777,53.712,14.106,27.046,25.406
27.973,29.175,34.649,24.639,37.271,36.405,31.517,30.26
-17.81,-5.9803,-10.592,-14.992,-19.266,-19.682,-20.098,-19.708
-18.443,-26.508,-21.597,-20.286,-18.717,-17.058,-23.181,-20.763
59.306,56.55,59.82,63.742,53.814,58.144,68.952,64.588
113.83,104.53,98.456,88.327,101.35,89.415,90.847,96.805
36.443,34.19,34.983,41.182,43.259,40.089,36.641,34.592
25.88,30.95,33.106,36.382,38.36,43.853,32.37,26.844
34.834,38.572,37.526,46.025,36.868,42.921,34.821,33.534
0.16228,0.37443,-0.6662,4.4889,0.98276,1.8988,0.60655,3.5651
-26.722,-16.77,-25.633,-23.739,-22.99,-27.454,-32.091,-22.787
-19.522,-23.838,-25.918,-19.8,-20.868,-21.563,-18.963,-22.722
-19.032,-20.027,-19.351,-13.757,-17.852,-20.184,-26.286,-24.793
-2.5855,-8.0842,-15.066,-0.12741,-15.734,-11.593,-12.995,-12.109
65.486,89.931,55.111,70.603,48.791,60.049,90.656,72.8
-10.838,-11.756,-8.4919,-12.266,-9.233,-11.205,-11.835,-10.711
-21.014,-16.626,-19.264,-22.517,-17.872,-19.35,-23.583,-22.622
1.6021,1.3152,0.63883,1.6728,2.3803,0.3216,-1.0377,-0.14466
-22.622,-25.248,-24.395,-21.228,-28.03,-21.137,-14.174,-23.92
-22.141,-20.382,-18.456,-19.104,-20.594,-21.682,-21.228,-19.435
21.241,28.957,24.895,27.886,32.579,26.125,24.882,22.972
16.317,11.219,9.7291,5.9761,15.032,17.169,10.713,13.615
35.734,39.656,35.487,33.953,38.626,42.307,30.862,35.98
8.2854,8.7672,9.8102,9.1021,11.151,9.6496,9.934,9.9538
13.025,4.2462,11.529,13.409,10.04,12.283,15.023,6.7641
37.143,38.592,35.261,36.179,37.946,41.608,24.893,36.58
44.208,55.818,51.569,47.843,58.678,64.468,49.875,48.552
-15.946,-18.785,-15.116,-14.937,-12.644,-20.143,-13.614,-16.199
98.443,104.84,82.717,102.7,99.942,109.52,113.71,89.095
-12.575,-11.254,-9.9946,-11.189,-12.596,-11.017,-10.75,-11.906
-25.201,-21.152,-4.6422,-24.709,-18.907,-19.729,-25.336,-23.352
-0.5718,1.7121,3.3488,3.7302,2.6778,0.56388,2.9973,-0.10875
76.505,94.379,89.038,94.269,79.195,90.778,99.776,68.825
8.321,9.3324,8.9013,11.001,9.0664,13.229,8.5265,11.524
10.092,11.817,8.904,17.719,11.51,9.2971,14.963,6.0914
64.247,30.856,47.876,86.922,76.569,97.724,70.439,60.889
-13.133,-17.742,-13.178,-21.834,-14.527,-18.625,-20.595,-22.103
38.036,29.118,30.84,37.343,37.922,32.064,28.305,38.552
0.8495,3.0978,5.8245,1.5398,4.769,1.7111,2.2016,1.3477
-19.036,-19.407,-18.981,-19.262,-18.005,-19.245,-17.182,-18.229
32.354,29.016,36.126,18.413,33.877,31.016,33.759,32.86
-0.37888,0.037065,5.0623,-0.0040096,0.98161,2.6157,1.0392,1.1439
32.048,36.461,38.713,40.482,26.664,35.22,25.789,16.67
36.255,39.387,38.756,41.921,37.811,35.669,33.876,36.214
92.508,94.316,110.95,89.717,92.341,108.11,100.66,87.523
-10.692,-11.257,-11.778,-14.162,-8.5353,-11.198,-11.002,-11.876
30.152,26.111,27.394,28.813,31.959,34.56,33.27,39.352
47.357,39.309,49.087,37.716,61.216,50.512,55.135,46.573
93.762,91.638,92.91,104.56,96.424,84.613,82.479,105.91
97.894,80.659,105.47,105.48,96.264,90.44,94.503,113.61
35.839,34.478,31.294,42.299,30.299,39.353,34.845,36.022
-9.2906,-12.192,-11.386,-8.3041,-12.784,-15.037,-8.666,-9.509
-26.008,-19.836,-27.925,-23.567,-15.119,-7.0988,-23.664,-27.207
39.873,37.859,39.011,40.9,33.301,43.804,33.4,30.511
-10.031,-14.272,-13.048,-10.398,-14.099,-6.4432,-23.034,-17.969
27.05,29.115,36.167,32.176,37.933,30.506,40.055,35.811
-28.186,-14.771,-16.709,-19.966,-17.963,-28.489,-22.676,-21.697
-22.336,-29.319,-15.228,-21.051,-18.97,-22.69,-24.621,-16.961
58.477,70.905,41.43,75.269,76.749,71.121,77.671,87.938
10.416,12.86,12.49,14.687,16.188,10.41,11.221,11.803
9.0437,10.313,8.9378,12.358,13.271,15.572,10.5,13.392
-15.66,-21.897,-15.403,-11.271,-22.545,-14.803,-18.165,-13.076
2.6843,3.1237,2.2025,6.3151,-1.4706,2.0404,-2.3837,4.6743
89.402,102.93,102.77,104.04,104.05,93.362,87.878,87.231
6.898,4.2725,18.259,9.4186,9.6935,9.4625,14.008,9.723
9.5952,10.705,11.142,9.7952,9.8823,12.816,10.679,8.9726
80.503,72.724,70.259,78.716,68.672,62.158,66.965,60.207
44.132,29.228,36.412,39.307,37.215,28.816,27.237,38.063
-22.565,-25.708,-19.639,-25.03,-20.689,-19.441,-27.554,-19.613
30.312,25.133,32.291,26.106,31.319,34.248,26.383,29.49
5.5864,1.185,2.2905,4.6734,4.7124,0.37456,6.4579,3.7537
34.401,19.423,38.367,25.613,29.158,16.936,33.416,26.275
35.38,30.857,34.64,31.2,22.696,21.306,43.064,27.43
52.668,45.611,47.536,48.812,56.205,34.917,47.376,36.379
48.569,51.882,75.974,50.409,57.639,53.457,61.411,74.44
71.648,82.805,82.844,60.616,68.083,54.155,69.067,82.908
54.662,51.179,57.232,54.243,77.692,64.149,80.903,63.86
23.982,26.6,28.431,15.565,24.674,26.022,17.505,22.526
-19.726,-23.9,-14.574,-18.689,-19.514,-26.864,-19.161,-24.56
-17.646,-29.004,-31.676,-15.231,-26.227,-17.706,-14.091,-22.572
-18.474,-18.855,-25.471,-22.493,-18.623,-19.866,-21.044,-21.12
117.65,70.754,67.818,78.388,94.277,69.905,84.96,69.675
89.504,80.534,74.531,89.595,68.575,74.746,55.108,78.758
13.248,12.023,13.789,11.2,10.464,13.52,13.468,10.844
17.047,35.93,30.012,25.782,22.6,32.481,44.898,24.006
-23.064,-20.095,-19.685,-18.714,-19.142,-19.412,-21.58,-22.524
-19.268,-19.785,-20.973,-15.164,-18.296,-20.678,-19.5,-13.988
-21.77,-20.573,-22.175,-19.166,-20.507,-22.173,-18.68,-21.095
-12.308,-13.717,-12.416,-11.884,-10.931,-8.9104,-10.449,-10.158
37.564,37.571,39.769,33.572,40.045,38.176,36.99,37.484
41.981,38.103,22.468,30.409,29.77,31.373,35.138,38.508
-21.878,-23.891,-13.819,-23.11,-12.011,-23.701,-23.624,-23.595
-25.678,-25.387,-26.094,-16.289,-22.395,-19.181,-16.691,-20.828
93.96,105.72,103.95,86.434,90.308,86.37,89.814,88.259
-11.391,-13.059,-11.577,-11.122,-9.1381,-10.049,-13.094,-11.046
31.714,40.946,27.264,32.533,34.252,30.127,36.123,27.382
-8.5395,-4.4662,-12.739,-2.1832,-4.236,-6.6036,-5.1515,-12.995
54.005,44.491,48.087,40.208,47.481,57.375,39.741,45.069
36.293,35.457,34.233,43.914,32.44,34.904,38.901,33.61
15.771,17.26,11.71,11.424,14.119,13.694,14.249,10.026
-13.318,-20.076,-22.933,-19.533,-18.707,-21.198,-13.59,-25.458
-17.779,-28.945,-24.614,-22.234,-19.126,-32.854,-20.167,-20.035
85.372,90.007,77.804,73.844,57.739,74.922,70.572,66.971
35.54,45.307,38.279,36.426,34.441,32.913,42.366,39.082
-21.742,-19.719,-21.71,-21.261,-19.161,-19.056,-19.061,-19.121
31.145,37.188,35.39,31.669,34.721,40.434,24.472,27.819
85.764,78.633,74.134,83.669,78.813,64.428,93.926,82.425
16.616,34.174,28.891,35.392,36.294,33.66,30.771,34.487
-23.814,-25.887,-27.669,-21.767,-17.99,-21.374,-23.185,-17.256
-19.309,-20.718,-19.066,-21.571,-18.096,-21.923,-20.215,-22.193
-9.3795,-23.87,-27.159,-17.674,-24.108,-26.141,-17.936,-16.355
